,sector,rounded_salary_2016,count,count_percent
95,Crown Agencies,340000,2,0.04217629692113033
96,Crown Agencies,345000,2,0.04217629692113033
97,Crown Agencies,350000,2,0.04217629692113033
98,Crown Agencies,355000,4,0.08435259384226065
99,Crown Agencies,360000,3,0.06326444538169548
100,Crown Agencies,380000,2,0.04217629692113033
101,Crown Agencies,385000,1,0.021088148460565163
102,Crown Agencies,390000,2,0.04217629692113033
103,Crown Agencies,395000,3,0.06326444538169548
104,Crown Agencies,405000,1,0.021088148460565163
105,Crown Agencies,410000,2,0.04217629692113033
106,Crown Agencies,415000,3,0.06326444538169548
107,Crown Agencies,420000,2,0.04217629692113033
108,Crown Agencies,425000,1,0.021088148460565163
109,Crown Agencies,430000,2,0.04217629692113033
110,Crown Agencies,445000,1,0.021088148460565163
111,Crown Agencies,450000,1,0.021088148460565163
112,Crown Agencies,455000,1,0.021088148460565163
113,Crown Agencies,460000,1,0.021088148460565163
114,Crown Agencies,490000,1,0.021088148460565163
115,Crown Agencies,500000,1,0.021088148460565163
116,Crown Agencies,505000,3,0.06326444538169548
117,Crown Agencies,515000,1,0.021088148460565163
118,Crown Agencies,520000,1,0.021088148460565163
119,Crown Agencies,535000,1,0.021088148460565163
120,Crown Agencies,540000,2,0.04217629692113033
121,Crown Agencies,545000,2,0.04217629692113033
122,Crown Agencies,560000,1,0.021088148460565163
123,Crown Agencies,580000,1,0.021088148460565163
124,Crown Agencies,610000,1,0.021088148460565163
125,Crown Agencies,645000,1,0.021088148460565163
126,Crown Agencies,670000,1,0.021088148460565163
127,Crown Agencies,835000,1,0.021088148460565163
128,Government of Ontario - Judiciary,100000,3,0.4893964110929853
129,Government of Ontario - Judiciary,105000,5,0.8156606851549756
130,Government of Ontario - Judiciary,110000,6,0.9787928221859706
131,Government of Ontario - Judiciary,115000,9,1.468189233278956
132,Government of Ontario - Judiciary,120000,9,1.468189233278956
133,Government of Ontario - Judiciary,125000,13,2.1207177814029365
134,Government of Ontario - Judiciary,130000,241,39.31484502446982
135,Government of Ontario - Judiciary,135000,17,2.7732463295269167
136,Government of Ontario - Judiciary,140000,2,0.3262642740619902
137,Government of Ontario - Judiciary,145000,1,0.1631321370309951
138,Government of Ontario - Judiciary,150000,3,0.4893964110929853
139,Government of Ontario - Judiciary,160000,1,0.1631321370309951
140,Government of Ontario - Judiciary,165000,2,0.3262642740619902
141,Government of Ontario - Judiciary,175000,2,0.3262642740619902
142,Government of Ontario - Judiciary,180000,2,0.3262642740619902
143,Government of Ontario - Judiciary,185000,1,0.1631321370309951
144,Government of Ontario - Judiciary,200000,1,0.1631321370309951
145,Government of Ontario - Judiciary,215000,3,0.4893964110929853
146,Government of Ontario - Judiciary,220000,1,0.1631321370309951
147,Government of Ontario - Judiciary,225000,4,0.6525285481239804
148,Government of Ontario - Judiciary,230000,2,0.3262642740619902
149,Government of Ontario - Judiciary,235000,1,0.1631321370309951
150,Government of Ontario - Judiciary,240000,2,0.3262642740619902
151,Government of Ontario - Judiciary,245000,1,0.1631321370309951
152,Government of Ontario - Judiciary,255000,2,0.3262642740619902
153,Government of Ontario - Judiciary,260000,1,0.1631321370309951
154,Government of Ontario - Judiciary,265000,1,0.1631321370309951
155,Government of Ontario - Judiciary,270000,4,0.6525285481239804
156,Government of Ontario - Judiciary,275000,2,0.3262642740619902
157,Government of Ontario - Judiciary,280000,2,0.3262642740619902
158,Government of Ontario - Judiciary,290000,56,9.135399673735726
159,Government of Ontario - Judiciary,295000,178,29.03752039151713
160,Government of Ontario - Judiciary,300000,5,0.8156606851549756
161,Government of Ontario - Judiciary,310000,2,0.3262642740619902
162,Government of Ontario - Judiciary,315000,11,1.7944535073409462
163,Government of Ontario - Judiciary,325000,2,0.3262642740619902
164,Government of Ontario - Judiciary,330000,1,0.1631321370309951
165,Government of Ontario - Judiciary,340000,1,0.1631321370309951
166,Government of Ontario - Judiciary,365000,2,0.3262642740619902
167,Government of Ontario - Judiciary,370000,1,0.1631321370309951
168,Government of Ontario - Judiciary,375000,10,1.6313213703099512
169,Government of Ontario - Legislative Assembly and Offices,100000,17,6.343283582089552
170,Government of Ontario - Legislative Assembly and Offices,105000,28,10.447761194029852
171,Government of Ontario - Legislative Assembly and Offices,110000,24,8.955223880597014
172,Government of Ontario - Legislative Assembly and Offices,115000,35,13.059701492537313
173,Government of Ontario - Legislative Assembly and Offices,120000,14,5.223880597014926
174,Government of Ontario - Legislative Assembly and Offices,125000,15,5.597014925373134
175,Government of Ontario - Legislative Assembly and Offices,130000,13,4.850746268656716
176,Government of Ontario - Legislative Assembly and Offices,135000,35,13.059701492537313
177,Government of Ontario - Legislative Assembly and Offices,140000,4,1.492537313432836
178,Government of Ontario - Legislative Assembly and Offices,145000,12,4.477611940298507
179,Government of Ontario - Legislative Assembly and Offices,150000,9,3.3582089552238807
180,Government of Ontario - Legislative Assembly and Offices,155000,8,2.985074626865672
181,Government of Ontario - Legislative Assembly and Offices,160000,3,1.1194029850746268
182,Government of Ontario - Legislative Assembly and Offices,165000,18,6.7164179104477615
183,Government of Ontario - Legislative Assembly and Offices,170000,1,0.373134328358209
184,Government of Ontario - Legislative Assembly and Offices,175000,5,1.8656716417910448
185,Government of Ontario - Legislative Assembly and Offices,180000,7,2.611940298507463
186,Government of Ontario - Legislative Assembly and Offices,185000,3,1.1194029850746268
187,Government of Ontario - Legislative Assembly and Offices,190000,1,0.373134328358209
188,Government of Ontario - Legislative Assembly and Offices,195000,2,0.746268656716418
189,Government of Ontario - Legislative Assembly and Offices,200000,6,2.2388059701492535
190,Government of Ontario - Legislative Assembly and Offices,205000,1,0.373134328358209
191,Government of Ontario - Legislative Assembly and Offices,210000,1,0.373134328358209
192,Government of Ontario - Legislative Assembly and Offices,230000,2,0.746268656716418
193,Government of Ontario - Legislative Assembly and Offices,240000,1,0.373134328358209
194,Government of Ontario - Legislative Assembly and Offices,250000,2,0.746268656716418
195,Government of Ontario - Legislative Assembly and Offices,315000,1,0.373134328358209
196,Government of Ontario - Ministries,100000,1888,13.393870601589104
197,Government of Ontario - Ministries,105000,2599,18.437854710556188
198,Government of Ontario - Ministries,110000,2201,15.614358683314416
199,Government of Ontario - Ministries,115000,1560,11.066969353007945
200,Government of Ontario - Ministries,120000,1209,8.576901248581159
201,Government of Ontario - Ministries,125000,813,5.767593643586833
202,Government of Ontario - Ministries,130000,573,4.064982973893303
